,subject,story,trial,Seen,ResponseType,Informativity,Chosen
474,A25FH7PXC446RG,inspector,high,1,MO,high,0
475,A25FH7PXC446RG,la,low,1,MO,high,1
476,A26M997VYVK0E6,terrorism,high,1,MO,high,1
477,A26M997VYVK0E6,la,low,1,MO,high,0
478,A26M997VYVK0E6,brother,low,1,MO,high,0
479,A26M997VYVK0E6,firefighter,high,1,MO,high,0
480,A26M997VYVK0E6,coffee,low,1,MO,high,1
481,A1N4AZ1QXPOPXH,firefighter,high,1,MO,high,0
482,A1N4AZ1QXPOPXH,coffee,low,1,MO,high,1
483,A1N4AZ1QXPOPXH,yoga,low,1,MO,high,1
484,A1N4AZ1QXPOPXH,terrorism,high,1,MO,high,0
485,A1UA911OAE2KFJ,firefighter,high,1,MO,high,1
486,A1UA911OAE2KFJ,inspector,high,1,MO,high,1
487,A1UA911OAE2KFJ,brother,low,1,MO,high,1
488,A1UA911OAE2KFJ,operative,high,1,MO,high,0
489,A1UA911OAE2KFJ,fbi,high,1,MO,high,1
490,A1UA911OAE2KFJ,yoga,low,1,MO,high,1
491,A1UA911OAE2KFJ,pic,low,1,MO,high,1
492,ADZHJZ078THWQ,fbi,high,1,MO,high,1
493,ADZHJZ078THWQ,brother,low,1,MO,high,1
494,ADZHJZ078THWQ,inspector,high,1,MO,high,1
495,ADZHJZ078THWQ,coffee,low,1,MO,high,1
496,ADZHJZ078THWQ,firefighter,high,1,MO,high,1
497,ADZHJZ078THWQ,la,low,1,MO,high,1
498,ADZHJZ078THWQ,terrorism,high,1,MO,high,1
499,ADZHJZ078THWQ,pic,low,1,MO,high,1
500,A1TA2I82B8DJSA,firefighter,high,1,MO,high,1
501,A1TA2I82B8DJSA,fbi,high,1,MO,high,1
502,A1TA2I82B8DJSA,operative,high,1,MO,high,1
503,A1TA2I82B8DJSA,pic,low,1,MO,high,0
504,A1TA2I82B8DJSA,inspector,high,1,MO,high,1
505,A1TA2I82B8DJSA,yoga,low,1,MO,high,1
506,A1WOV2JIV5I9VE,pic,low,1,MO,high,1
507,A1WOV2JIV5I9VE,operative,high,1,MO,high,1
508,A1WOV2JIV5I9VE,coffee,low,1,MO,high,1
509,A1P0XSCJ9XAV74,yoga,low,1,MO,high,1
510,A1P0XSCJ9XAV74,coffee,low,1,MO,high,1
511,A1P0XSCJ9XAV74,la,low,1,MO,high,1
512,A1P0XSCJ9XAV74,firefighter,high,1,MO,high,1
513,A1P0XSCJ9XAV74,inspector,high,1,MO,high,0
514,A1RZR5XTNOFBDE,inspector,high,1,MO,high,1
515,A1RZR5XTNOFBDE,brother,low,1,MO,high,0
516,A1RZR5XTNOFBDE,terrorism,high,1,MO,high,1
517,A1RZR5XTNOFBDE,firefighter,high,1,MO,high,1
518,A1RZR5XTNOFBDE,operative,high,1,MO,high,1
519,A3OV174HQJIJK8,brother,low,1,MO,high,0
520,A3OV174HQJIJK8,firefighter,high,1,MO,high,1
521,A3OV174HQJIJK8,la,low,1,MO,high,1
522,A3OV174HQJIJK8,fbi,high,1,MO,high,0
523,A3OV174HQJIJK8,pic,low,1,MO,high,1
524,A3OV174HQJIJK8,inspector,high,1,MO,high,1
525,A3OV174HQJIJK8,terrorism,high,1,MO,high,1
526,AS1QMPXIT1EGX,brother,low,1,MO,high,0
527,AS1QMPXIT1EGX,terrorism,high,1,MO,high,1
528,AS1QMPXIT1EGX,firefighter,high,1,MO,high,0
529,AS1QMPXIT1EGX,pic,low,1,MO,high,1
530,AS1QMPXIT1EGX,operative,high,1,MO,high,0
531,AS1QMPXIT1EGX,yoga,low,1,MO,high,1
532,AS1QMPXIT1EGX,fbi,high,1,MO,high,0
533,AS1QMPXIT1EGX,coffee,low,1,MO,high,1
534,AS1QMPXIT1EGX,inspector,high,1,MO,high,0
535,A17PAE30BGBO1T,firefighter,high,1,MO,high,0
536,A17PAE30BGBO1T,brother,low,1,MO,high,0
537,A17PAE30BGBO1T,pic,low,1,MO,high,1
538,A17PAE30BGBO1T,operative,high,1,MO,high,0
539,A2EPBSY0VPI38S,yoga,low,1,MO,high,1
540,A2EPBSY0VPI38S,fbi,high,1,MO,high,1
541,A2EPBSY0VPI38S,terrorism,high,1,MO,high,1
542,A2EPBSY0VPI38S,inspector,high,1,MO,high,1
543,A2EPBSY0VPI38S,pic,low,1,MO,high,1
544,A2EPBSY0VPI38S,firefighter,high,1,MO,high,0
545,A2GN5L03ZQEOZF,fbi,high,1,MO,high,0
546,A2GN5L03ZQEOZF,yoga,low,1,MO,high,1
547,A2GN5L03ZQEOZF,brother,low,1,MO,high,1
548,A2GN5L03ZQEOZF,inspector,high,1,MO,high,1
549,A2GN5L03ZQEOZF,coffee,low,1,MO,high,1
550,A2EUXA84IMO859,terrorism,high,1,MO,high,1
551,A2EUXA84IMO859,pic,low,1,MO,high,1
552,A2EUXA84IMO859,la,low,1,MO,high,1
553,A2EUXA84IMO859,brother,low,1,MO,high,1
554,A2EUXA84IMO859,firefighter,high,1,MO,high,1
555,A3DB11T127QKJF,yoga,low,1,MO,high,1
556,A3DB11T127QKJF,inspector,high,1,MO,high,1
557,A3DB11T127QKJF,terrorism,high,1,MO,high,1
558,A3DB11T127QKJF,coffee,low,1,MO,high,1
559,A3DB11T127QKJF,firefighter,high,1,MO,high,1
560,A3DB11T127QKJF,la,low,1,MO,high,1
561,A187VXD4ETY6M2,yoga,low,1,MO,high,1
562,A187VXD4ETY6M2,terrorism,high,1,MO,high,1
563,A187VXD4ETY6M2,fbi,high,1,MO,high,0
564,A1USR9JCAMDGM3,firefighter,high,1,MO,high,1
565,A1USR9JCAMDGM3,brother,low,1,MO,high,1
566,A1USR9JCAMDGM3,terrorism,high,1,MO,high,1
567,A1USR9JCAMDGM3,la,low,1,MO,high,1
568,A1USR9JCAMDGM3,inspector,high,1,MO,high,1
569,A1USR9JCAMDGM3,yoga,low,1,MO,high,1
570,A1USR9JCAMDGM3,fbi,high,1,MO,high,1
571,A1USR9JCAMDGM3,operative,high,1,MO,high,1
572,A1USR9JCAMDGM3,pic,low,1,MO,high,1
573,A1IS0218RVG60K,yoga,low,1,MO,high,1
574,A1IS0218RVG60K,pic,low,1,MO,high,1
575,A1IS0218RVG60K,coffee,low,1,MO,high,1
576,A1IS0218RVG60K,brother,low,1,MO,high,1
577,A39DNHD26OMN4Q,terrorism,high,1,MO,high,1
578,A39DNHD26OMN4Q,yoga,low,1,MO,high,1
579,A39DNHD26OMN4Q,pic,low,1,MO,high,1
580,A39DNHD26OMN4Q,coffee,low,1,MO,high,1
581,A39DNHD26OMN4Q,firefighter,high,1,MO,high,0
582,A39DNHD26OMN4Q,brother,low,1,MO,high,0
583,A39DNHD26OMN4Q,operative,high,1,MO,high,0
584,A39DNHD26OMN4Q,la,low,1,MO,high,0
585,A1V9G7V6ZYACIR,pic,low,1,MO,high,0
586,A1V9G7V6ZYACIR,operative,high,1,MO,high,1
587,A1V9G7V6ZYACIR,coffee,low,1,MO,high,1
588,A1V9G7V6ZYACIR,fbi,high,1,MO,high,1
589,A1V9G7V6ZYACIR,yoga,low,1,MO,high,1
590,AM2KK02JXXW48,brother,low,1,MO,high,1
591,AM2KK02JXXW48,inspector,high,1,MO,high,1
592,AM2KK02JXXW48,pic,low,1,MO,high,1
593,AM2KK02JXXW48,operative,high,1,MO,high,1
594,AM2KK02JXXW48,terrorism,high,1,MO,high,1
595,AM2KK02JXXW48,yoga,low,1,MO,high,1
596,AM2KK02JXXW48,fbi,high,1,MO,high,1
597,A3L2UB07EZJAMD,operative,high,1,MO,high,0
598,A3L2UB07EZJAMD,firefighter,high,1,MO,high,0
599,A3L2UB07EZJAMD,coffee,low,1,MO,high,1
600,A3L2UB07EZJAMD,terrorism,high,1,MO,high,0
601,A3L2UB07EZJAMD,inspector,high,1,MO,high,0
602,A28SYXQL3YOKVL,inspector,high,1,MO,high,1
603,A28SYXQL3YOKVL,yoga,low,1,MO,high,1
604,A28SYXQL3YOKVL,la,low,1,MO,high,1
605,A28SYXQL3YOKVL,pic,low,1,MO,high,1
606,A28SYXQL3YOKVL,operative,high,1,MO,high,1
607,A28SYXQL3YOKVL,brother,low,1,MO,high,1
608,A1CY01G7686ORZ,operative,high,1,MO,high,0
609,A1CY01G7686ORZ,brother,low,1,MO,high,1
610,A1CY01G7686ORZ,coffee,low,1,MO,high,1
611,A1CY01G7686ORZ,fbi,high,1,MO,high,1
612,A1CY01G7686ORZ,la,low,1,MO,high,1
613,A1CY01G7686ORZ,terrorism,high,1,MO,high,1
614,A2QKM3JUFWBSMO,inspector,high,1,MO,high,0
615,A2QKM3JUFWBSMO,coffee,low,1,MO,high,1
616,A2QKM3JUFWBSMO,fbi,high,1,MO,high,0
617,A2QKM3JUFWBSMO,pic,low,1,MO,high,1
618,A2QKM3JUFWBSMO,operative,high,1,MO,high,1
619,A2QKM3JUFWBSMO,yoga,low,1,MO,high,1
620,A2QKM3JUFWBSMO,terrorism,high,1,MO,high,0
621,A7SXWHGK8B40R,fbi,high,1,MO,high,0
622,A7SXWHGK8B40R,la,low,1,MO,high,0
623,A7SXWHGK8B40R,yoga,low,1,MO,high,0
624,A7SXWHGK8B40R,brother,low,1,MO,high,0
625,A7SXWHGK8B40R,operative,high,1,MO,high,0
626,A7SXWHGK8B40R,pic,low,1,MO,high,1
627,A230GPTWWF3SE7,pic,low,1,MO,high,0
628,A230GPTWWF3SE7,firefighter,high,1,MO,high,0
629,A230GPTWWF3SE7,inspector,high,1,MO,high,0
630,A230GPTWWF3SE7,brother,low,1,MO,high,0
631,A230GPTWWF3SE7,fbi,high,1,MO,high,0
632,A230GPTWWF3SE7,la,low,1,MO,high,0
633,A2RMJNF6IPI42F,brother,low,1,MO,high,1
634,A2RMJNF6IPI42F,yoga,low,1,MO,high,1
635,A2RMJNF6IPI42F,inspector,high,1,MO,high,1
636,A2RMJNF6IPI42F,pic,low,1,MO,high,0
637,A2RMJNF6IPI42F,operative,high,1,MO,high,0
638,A2RMJNF6IPI42F,la,low,1,MO,high,1
639,A2RMJNF6IPI42F,fbi,high,1,MO,high,1
640,A2GTL8ODM5JYA2,firefighter,high,1,MO,high,1
641,A2GTL8ODM5JYA2,brother,low,1,MO,high,0
642,A2GTL8ODM5JYA2,yoga,low,1,MO,high,1
643,A2GTL8ODM5JYA2,la,low,1,MO,high,1
644,A2GTL8ODM5JYA2,fbi,high,1,MO,high,1
645,A1GKD3NG1NNHRP,yoga,low,1,MO,high,1
646,A1GKD3NG1NNHRP,terrorism,high,1,MO,high,1
647,A1GKD3NG1NNHRP,brother,low,1,MO,high,0
648,A1GKD3NG1NNHRP,firefighter,high,1,MO,high,1
649,A1GKD3NG1NNHRP,coffee,low,1,MO,high,0
650,A3JLE2LJ5I17E2,brother,low,1,MO,high,0
651,A3JLE2LJ5I17E2,yoga,low,1,MO,high,1
652,A3JLE2LJ5I17E2,terrorism,high,1,MO,high,1
653,A39A8K2UX0U05W,yoga,low,1,MO,high,1
654,A39A8K2UX0U05W,operative,high,1,MO,high,0
655,A39A8K2UX0U05W,brother,low,1,MO,high,0
656,A39A8K2UX0U05W,fbi,high,1,MO,high,1
657,A39A8K2UX0U05W,coffee,low,1,MO,high,0
658,A39A8K2UX0U05W,pic,low,1,MO,high,1
659,A39A8K2UX0U05W,terrorism,high,1,MO,high,1
660,AN098C29EGJ6,firefighter,high,1,MO,high,1
661,AN098C29EGJ6,brother,low,1,MO,high,1
662,AN098C29EGJ6,la,low,1,MO,high,1
663,AN098C29EGJ6,operative,high,1,MO,high,0
664,A3OB6REG5CGHK1,coffee,low,1,MO,high,1
665,A3OB6REG5CGHK1,la,low,1,MO,high,1
666,A3OB6REG5CGHK1,terrorism,high,1,MO,high,1
667,A3OB6REG5CGHK1,fbi,high,1,MO,high,1
668,A3OB6REG5CGHK1,brother,low,1,MO,high,1
669,A3OB6REG5CGHK1,operative,high,1,MO,high,1
670,A3HTLXAPOBCVVO,coffee,low,1,MO,high,0
671,A3HTLXAPOBCVVO,firefighter,high,1,MO,high,0
672,A3HTLXAPOBCVVO,fbi,high,1,MO,high,1
673,A3HTLXAPOBCVVO,la,low,1,MO,high,1
674,A3HTLXAPOBCVVO,brother,low,1,MO,high,1
675,A3HTLXAPOBCVVO,yoga,low,1,MO,high,1
676,ABL3H3O3BI8ZD,coffee,low,1,MO,high,0
677,ABL3H3O3BI8ZD,fbi,high,1,MO,high,1
678,ABL3H3O3BI8ZD,yoga,low,1,MO,high,0
679,ABL3H3O3BI8ZD,brother,low,1,MO,high,0
680,A3SHLGG66PJXEB,yoga,low,1,MO,high,1
681,A3SHLGG66PJXEB,brother,low,1,MO,high,1
682,A3SHLGG66PJXEB,inspector,high,1,MO,high,1
683,A3SHLGG66PJXEB,la,low,1,MO,high,1
684,A3SHLGG66PJXEB,coffee,low,1,MO,high,1
685,A3SHLGG66PJXEB,operative,high,1,MO,high,1
686,A20MYUKGSXUKM7,operative,high,1,MO,high,1
687,A20MYUKGSXUKM7,firefighter,high,1,MO,high,1
688,A20MYUKGSXUKM7,inspector,high,1,MO,high,1
689,A20MYUKGSXUKM7,pic,low,1,MO,high,1
690,A2OFN0A5CPLH57,inspector,high,1,MO,high,1
691,A2OFN0A5CPLH57,coffee,low,1,MO,high,1
692,A2OFN0A5CPLH57,terrorism,high,1,MO,high,1
693,A2OFN0A5CPLH57,brother,low,1,MO,high,1
694,A2OFN0A5CPLH57,operative,high,1,MO,high,1
695,A2OFN0A5CPLH57,la,low,1,MO,high,1
696,A2OFN0A5CPLH57,yoga,low,1,MO,high,1
697,A23A1WMFNPETYQ,yoga,low,1,MO,high,1
698,A23A1WMFNPETYQ,terrorism,high,1,MO,high,1
699,A23A1WMFNPETYQ,brother,low,1,MO,high,1
700,A23A1WMFNPETYQ,fbi,high,1,MO,high,1
701,A23A1WMFNPETYQ,firefighter,high,1,MO,high,1
702,A23A1WMFNPETYQ,la,low,1,MO,high,1
703,A23A1WMFNPETYQ,inspector,high,1,MO,high,1
704,AR4XFM7G1W0VQ,terrorism,high,1,MO,high,1
705,AR4XFM7G1W0VQ,coffee,low,1,MO,high,1
706,AR4XFM7G1W0VQ,operative,high,1,MO,high,1
707,AR4XFM7G1W0VQ,firefighter,high,1,MO,high,1
708,A1QA5EWFMNKGTA,brother,low,1,MO,high,1
709,A1QA5EWFMNKGTA,firefighter,high,1,MO,high,0
710,A1QA5EWFMNKGTA,yoga,low,1,MO,high,1
711,A1QA5EWFMNKGTA,coffee,low,1,MO,high,1
712,A1QA5EWFMNKGTA,fbi,high,1,MO,high,1
713,A1QA5EWFMNKGTA,pic,low,1,MO,high,1
714,A1QA5EWFMNKGTA,inspector,high,1,MO,high,1
715,A2F2DDH12YU4AK,firefighter,high,1,MO,high,1
716,A2F2DDH12YU4AK,brother,low,1,MO,high,1
717,A2F2DDH12YU4AK,pic,low,1,MO,high,1
718,A2F2DDH12YU4AK,yoga,low,1,MO,high,1
719,A20J7F7PKEZZV2,pic,low,1,MO,high,1
720,A20J7F7PKEZZV2,terrorism,high,1,MO,high,1
721,A20J7F7PKEZZV2,coffee,low,1,MO,high,1
722,A20J7F7PKEZZV2,operative,high,1,MO,high,0
723,A20J7F7PKEZZV2,yoga,low,1,MO,high,0
724,A20J7F7PKEZZV2,fbi,high,1,MO,high,0
725,A20J7F7PKEZZV2,firefighter,high,1,MO,high,0
726,AONJLTBODD2WN,la,low,1,MO,high,1
727,AONJLTBODD2WN,terrorism,high,1,MO,high,1
728,AONJLTBODD2WN,yoga,low,1,MO,high,1
729,AONJLTBODD2WN,fbi,high,1,MO,high,1
730,AONJLTBODD2WN,brother,low,1,MO,high,1
731,AONJLTBODD2WN,firefighter,high,1,MO,high,1
732,A1NLW5ZS2WQR35,terrorism,high,1,MO,high,1
733,A1NLW5ZS2WQR35,firefighter,high,1,MO,high,1
734,A1NLW5ZS2WQR35,coffee,low,1,MO,high,1
735,A1NLW5ZS2WQR35,pic,low,1,MO,high,1
736,A1NLW5ZS2WQR35,operative,high,1,MO,high,1
737,A1NLW5ZS2WQR35,brother,low,1,MO,high,1
738,A5BMKZRGHNSRT,terrorism,high,1,MO,high,1
739,A5BMKZRGHNSRT,operative,high,1,MO,high,0
740,A5BMKZRGHNSRT,yoga,low,1,MO,high,1
741,A5BMKZRGHNSRT,firefighter,high,1,MO,high,0
742,A5BMKZRGHNSRT,inspector,high,1,MO,high,1
743,A5BMKZRGHNSRT,fbi,high,1,MO,high,1
744,A5BMKZRGHNSRT,la,low,1,MO,high,0
745,AOKTAHY4F4J2B,operative,high,1,MO,high,1
746,AOKTAHY4F4J2B,pic,low,1,MO,high,1
747,AOKTAHY4F4J2B,la,low,1,MO,high,1
748,AOKTAHY4F4J2B,inspector,high,1,MO,high,0
749,AOKTAHY4F4J2B,coffee,low,1,MO,high,1
750,A2CF2BD4Q0ZDJN,coffee,low,1,MO,high,0
751,A2CF2BD4Q0ZDJN,pic,low,1,MO,high,1
752,A3VTOW7WLPTBRR,yoga,low,1,MO,high,1
753,A3VTOW7WLPTBRR,la,low,1,MO,high,1
754,A3VTOW7WLPTBRR,brother,low,1,MO,high,0
755,A3VTOW7WLPTBRR,operative,high,1,MO,high,1
756,A3VTOW7WLPTBRR,pic,low,1,MO,high,0
757,A3D2J8FHILXS90,operative,high,1,MO,high,0
758,A3D2J8FHILXS90,terrorism,high,1,MO,high,1
759,A3D2J8FHILXS90,fbi,high,1,MO,high,1
760,A1T3ROSW2LC4FG,brother,low,1,MO,high,1
761,A1T3ROSW2LC4FG,fbi,high,1,MO,high,1
762,A1T3ROSW2LC4FG,la,low,1,MO,high,1
763,A1T3ROSW2LC4FG,yoga,low,1,MO,high,1
764,A1T3ROSW2LC4FG,inspector,high,1,MO,high,0
765,A1T3ROSW2LC4FG,coffee,low,1,MO,high,1
766,A1T3ROSW2LC4FG,operative,high,1,MO,high,0
767,A1T3ROSW2LC4FG,pic,low,1,MO,high,0
768,A256FHXGSY0E5D,operative,high,1,MO,high,1
769,A256FHXGSY0E5D,yoga,low,1,MO,high,1
770,A256FHXGSY0E5D,coffee,low,1,MO,high,1
771,A256FHXGSY0E5D,inspector,high,1,MO,high,1
772,A256FHXGSY0E5D,la,low,1,MO,high,1
773,A256FHXGSY0E5D,terrorism,high,1,MO,high,1
774,A2YBZFSUD5OP7W,la,low,1,MO,high,1
775,A2YBZFSUD5OP7W,inspector,high,1,MO,high,1
776,A2YBZFSUD5OP7W,fbi,high,1,MO,high,1
777,A2YBZFSUD5OP7W,coffee,low,1,MO,high,1
778,A2YBZFSUD5OP7W,brother,low,1,MO,high,1
779,A2YBZFSUD5OP7W,operative,high,1,MO,high,1
780,A2YBZFSUD5OP7W,yoga,low,1,MO,high,1
781,A2YBZFSUD5OP7W,firefighter,high,1,MO,high,1
782,A1KVUI9CRV0OVL,la,low,1,MO,high,1
783,A1KVUI9CRV0OVL,terrorism,high,1,MO,high,0
784,A1KVUI9CRV0OVL,yoga,low,1,MO,high,1
785,A1KVUI9CRV0OVL,operative,high,1,MO,high,0
786,A1KVUI9CRV0OVL,pic,low,1,MO,high,1
787,A1KVUI9CRV0OVL,coffee,low,1,MO,high,0
788,A1KVUI9CRV0OVL,firefighter,high,1,MO,high,1
789,A1KVUI9CRV0OVL,brother,low,1,MO,high,1
790,A1931U5JHX67RA,yoga,low,1,MO,high,1
791,A1931U5JHX67RA,fbi,high,1,MO,high,0
792,A1931U5JHX67RA,pic,low,1,MO,high,1
793,A1931U5JHX67RA,firefighter,high,1,MO,high,0
794,A1931U5JHX67RA,brother,low,1,MO,high,1
795,A1931U5JHX67RA,operative,high,1,MO,high,1
796,A1931U5JHX67RA,terrorism,high,1,MO,high,1
797,A1931U5JHX67RA,inspector,high,1,MO,high,1
798,AA4D4WHT4HBYW,coffee,low,1,MO,high,1
799,AA4D4WHT4HBYW,brother,low,1,MO,high,1
800,AA4D4WHT4HBYW,operative,high,1,MO,high,1
801,AA4D4WHT4HBYW,la,low,1,MO,high,1
802,A3ROADR7T6811,operative,high,1,MO,high,0
803,A3ROADR7T6811,terrorism,high,1,MO,high,1
804,A3ROADR7T6811,la,low,1,MO,high,1
805,A3ROADR7T6811,firefighter,high,1,MO,high,1
806,A2XRE5QRJYDWDA,pic,low,1,MO,high,0
807,A2XRE5QRJYDWDA,firefighter,high,1,MO,high,0
808,A2XRE5QRJYDWDA,coffee,low,1,MO,high,1
809,A2XRE5QRJYDWDA,terrorism,high,1,MO,high,1
810,A2XRE5QRJYDWDA,yoga,low,1,MO,high,1
811,A2AY6B0GQCB6BA,terrorism,high,1,MO,high,1
812,A2AY6B0GQCB6BA,brother,low,1,MO,high,1
813,A2AY6B0GQCB6BA,yoga,low,1,MO,high,1
814,A2AY6B0GQCB6BA,la,low,1,MO,high,1
815,A2AY6B0GQCB6BA,operative,high,1,MO,high,1
816,A2AY6B0GQCB6BA,firefighter,high,1,MO,high,1
817,A2AY6B0GQCB6BA,pic,low,1,MO,high,1
818,A3AY0315YWWNXY,operative,high,1,MO,high,1
819,A3AY0315YWWNXY,brother,low,1,MO,high,0
820,A3AY0315YWWNXY,terrorism,high,1,MO,high,0
821,A3AY0315YWWNXY,la,low,1,MO,high,0
822,A3AY0315YWWNXY,fbi,high,1,MO,high,0
823,A3AY0315YWWNXY,coffee,low,1,MO,high,1
824,A3AY0315YWWNXY,firefighter,high,1,MO,high,1
825,A3AY0315YWWNXY,yoga,low,1,MO,high,1
826,A346UAH34GVOZX,yoga,low,1,MO,high,1
827,A346UAH34GVOZX,firefighter,high,1,MO,high,1
828,A346UAH34GVOZX,la,low,1,MO,high,1
829,A346UAH34GVOZX,terrorism,high,1,MO,high,1
830,A346UAH34GVOZX,coffee,low,1,MO,high,1
831,A346UAH34GVOZX,brother,low,1,MO,high,1
832,A346UAH34GVOZX,pic,low,1,MO,high,1
833,A346UAH34GVOZX,inspector,high,1,MO,high,1
834,AK1GE19RT3PK6,yoga,low,1,MO,high,1
835,AK1GE19RT3PK6,pic,low,1,MO,high,1
836,AK1GE19RT3PK6,firefighter,high,1,MO,high,1
837,AK1GE19RT3PK6,operative,high,1,MO,high,1
838,A5B73N9C2HVEG,terrorism,high,1,MO,high,0
839,A5B73N9C2HVEG,la,low,1,MO,high,1
840,A5B73N9C2HVEG,operative,high,1,MO,high,1
841,A5B73N9C2HVEG,pic,low,1,MO,high,1
842,A5B73N9C2HVEG,inspector,high,1,MO,high,0
843,A5B73N9C2HVEG,brother,low,1,MO,high,1
844,A5B73N9C2HVEG,fbi,high,1,MO,high,1
845,A5B73N9C2HVEG,yoga,low,1,MO,high,1
846,A5B73N9C2HVEG,firefighter,high,1,MO,high,1
847,A5B73N9C2HVEG,coffee,low,1,MO,high,0
848,A3SXRD6C8AMKKR,la,low,1,MO,high,1
849,A3SXRD6C8AMKKR,operative,high,1,MO,high,1
850,A3SXRD6C8AMKKR,yoga,low,1,MO,high,1
851,A3SXRD6C8AMKKR,fbi,high,1,MO,high,1
852,A3SXRD6C8AMKKR,pic,low,1,MO,high,1
853,A3SXRD6C8AMKKR,inspector,high,1,MO,high,1
854,A38NKLE8WK7RKY,firefighter,high,1,MO,high,1
855,A38NKLE8WK7RKY,inspector,high,1,MO,high,1
856,A38NKLE8WK7RKY,la,low,1,MO,high,1
857,A38NKLE8WK7RKY,brother,low,1,MO,high,1
858,A38NKLE8WK7RKY,terrorism,high,1,MO,high,1
859,A3LL096CAY5WHB,terrorism,high,1,MO,high,0
860,A3LL096CAY5WHB,inspector,high,1,MO,high,1
861,A3LL096CAY5WHB,pic,low,1,MO,high,1
862,A3LL096CAY5WHB,brother,low,1,MO,high,1
863,A3LL096CAY5WHB,firefighter,high,1,MO,high,0
864,APRZ7BR8C0ZMQ,firefighter,high,1,MO,high,1
865,APRZ7BR8C0ZMQ,operative,high,1,MO,high,1
866,APRZ7BR8C0ZMQ,fbi,high,1,MO,high,1
867,APRZ7BR8C0ZMQ,yoga,low,1,MO,high,1
868,APRZ7BR8C0ZMQ,inspector,high,1,MO,high,1
869,APRZ7BR8C0ZMQ,terrorism,high,1,MO,high,1
870,A3BFMY5OX2WMUW,terrorism,high,1,MO,high,1
871,A3BFMY5OX2WMUW,brother,low,1,MO,high,1
872,A3BFMY5OX2WMUW,inspector,high,1,MO,high,1
873,A3BFMY5OX2WMUW,coffee,low,1,MO,high,1
874,A3BFMY5OX2WMUW,firefighter,high,1,MO,high,1
875,A3BFMY5OX2WMUW,pic,low,1,MO,high,1
876,A3BFMY5OX2WMUW,operative,high,1,MO,high,1
877,A3BFMY5OX2WMUW,yoga,low,1,MO,high,1
878,A34VLM2UC0JY11,yoga,low,1,MO,high,1
879,A34VLM2UC0JY11,operative,high,1,MO,high,0
880,A34VLM2UC0JY11,brother,low,1,MO,high,0
881,A34VLM2UC0JY11,fbi,high,1,MO,high,0
882,A34VLM2UC0JY11,terrorism,high,1,MO,high,1
883,AU01P6YB9J5JX,fbi,high,1,MO,high,0
884,AU01P6YB9J5JX,coffee,low,1,MO,high,1
885,AU01P6YB9J5JX,la,low,1,MO,high,1
886,AU01P6YB9J5JX,operative,high,1,MO,high,0
887,AU01P6YB9J5JX,pic,low,1,MO,high,1
888,A2VD133723IZR8,operative,high,1,MO,high,1
889,A2VD133723IZR8,brother,low,1,MO,high,0
890,A2VD133723IZR8,firefighter,high,1,MO,high,1
891,A2VD133723IZR8,coffee,low,1,MO,high,1
892,A2VD133723IZR8,pic,low,1,MO,high,1
893,A2VD133723IZR8,fbi,high,1,MO,high,1
894,A35K3YVCX1LVPE,inspector,high,1,MO,high,1
895,A35K3YVCX1LVPE,fbi,high,1,MO,high,1
896,A35K3YVCX1LVPE,la,low,1,MO,high,1
897,A35K3YVCX1LVPE,brother,low,1,MO,high,1
898,A35K3YVCX1LVPE,operative,high,1,MO,high,1
899,A1H58NTMLKRT02,brother,low,1,MO,high,1
900,A1H58NTMLKRT02,firefighter,high,1,MO,high,0
901,A1H58NTMLKRT02,pic,low,1,MO,high,1
902,A1H58NTMLKRT02,terrorism,high,1,MO,high,0
903,A1H58NTMLKRT02,coffee,low,1,MO,high,1
904,A3DIY0LLAPKP64,la,low,1,MO,high,1
905,A3DIY0LLAPKP64,pic,low,1,MO,high,1
906,A3DIY0LLAPKP64,firefighter,high,1,MO,high,1
907,A3DIY0LLAPKP64,yoga,low,1,MO,high,1
908,A3DIY0LLAPKP64,fbi,high,1,MO,high,1
909,A3DIY0LLAPKP64,brother,low,1,MO,high,1
910,A3JP7DIFRS0ZBY,inspector,high,1,MO,high,1
911,A3JP7DIFRS0ZBY,yoga,low,1,MO,high,1
912,A3JP7DIFRS0ZBY,fbi,high,1,MO,high,0
913,A3JP7DIFRS0ZBY,operative,high,1,MO,high,1
914,A3JP7DIFRS0ZBY,firefighter,high,1,MO,high,0
915,A3JP7DIFRS0ZBY,brother,low,1,MO,high,0
916,A3JP7DIFRS0ZBY,la,low,1,MO,high,0
917,AVLCTOHSUQHYU,inspector,high,1,MO,high,1
918,AVLCTOHSUQHYU,firefighter,high,1,MO,high,0
919,AVLCTOHSUQHYU,fbi,high,1,MO,high,0
920,A1O7WUQDKPZGH4,fbi,high,1,MO,high,1
921,A1O7WUQDKPZGH4,la,low,1,MO,high,0
922,A1O7WUQDKPZGH4,firefighter,high,1,MO,high,0
923,A1O7WUQDKPZGH4,coffee,low,1,MO,high,0
924,A1O7WUQDKPZGH4,pic,low,1,MO,high,0
925,ACNHKXWKZRUZ5,operative,high,1,MO,high,0
926,ACNHKXWKZRUZ5,coffee,low,1,MO,high,0
927,ACNHKXWKZRUZ5,la,low,1,MO,high,0
928,ACNHKXWKZRUZ5,terrorism,high,1,MO,high,1
929,1,operative,high,1,MO,high,0
930,1,coffee,low,1,MO,high,0
931,1,yoga,low,1,MO,high,1
