"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"113","A1WKF2VH7TV0H2","English",22,"female","nst","('NST_1a_chosen', 'yes')","('NST_1b_chosen', 'no')","('NST_1c_chosen', 'no')","('NST_1d_chosen', 'yes')","('_REACTION_TIME_', '4179')",""
"114","A1WKF2VH7TV0H2","English",22,"female","control","('when_A_chosen', 'no')","('when_B_chosen', 'no')","('when_C_chosen', 'no')","('none_chosen', 'yes')","('_REACTION_TIME_', '8993')",""
"115","A1WKF2VH7TV0H2","English",22,"female","exit_quest","('know_conditons', ""Yes%2C it's 2 different questions."")","('difficult', ""No%2C because it's not hard."")","('anything_else', 'No.')","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '20332')",""
"116","ADUACF4TW5833","ENGLISH",28,"male","instructions","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '2131')","","","",""
"117","ADUACF4TW5833","ENGLISH",28,"male","train","('train_m_A_chosen', 'yes')","('train_m_B_chosen', 'no')","('train_m_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '7892')",""
"118","ADUACF4TW5833","ENGLISH",28,"male","train","('train_f_A_chosen', 'yes')","('train_f_B_chosen', 'no')","('train_f_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '4194')",""
"119","ADUACF4TW5833","ENGLISH",28,"male","train_end","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '1775')","","","",""
"120","ADUACF4TW5833","ENGLISH",28,"male","test","('answers_reported', 'placeholderCoworker 1 says%2C ""Dentists A%2C B%2C C%2C D and E.""%2CCoworker 2 says%2C ""Dentists D and E.""%2CCoworker 3 says%2C ""Dentist A.""')","('dentist_A_chosen', 'no')","('dentist_B_chosen', 'no')","('dentist_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '5956')"
"121","ADUACF4TW5833","ENGLISH",28,"male","ginz","('ginzwhere_largegrain_y_chosen', 'no')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '2314')","","",""
"122","ADUACF4TW5833","ENGLISH",28,"male","test","('answers_reported', 'placeholderRoommate 1 says%2C ""Cafes D and E.""%2CRoommate 2 says%2C ""Cafe E.""%2CRoommate 3 says%2C ""Cafes A and B.""')","('coffee_A_chosen', 'yes')","('coffee_B_chosen', 'no')","('coffee_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '3661')"
"123","ADUACF4TW5833","ENGLISH",28,"male","control","('why_A_chosen', 'no')","('why_B_chosen', 'no')","('why_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '2951')",""
"124","ADUACF4TW5833","ENGLISH",28,"male","nst","('NST_1a_chosen', 'yes')","('NST_1b_chosen', 'no')","('NST_1c_chosen', 'no')","('NST_1d_chosen', 'no')","('_REACTION_TIME_', '3915')",""
"125","ADUACF4TW5833","ENGLISH",28,"male","ginz","('ginzwhere_largegrain_y_chosen', 'yes')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '3634')","","",""
"126","ADUACF4TW5833","ENGLISH",28,"male","test","('answers_reported', 'placeholderFriend 1 says%2C ""Store A.""%2CFriend 2 says%2C ""Store F.""%2CFriend 3 says%2C ""Store E.""')","('shoes_A_chosen', 'yes')","('shoes_B_chosen', 'no')","('shoes_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '8286')"
"127","ADUACF4TW5833","ENGLISH",28,"male","nst","('NST_2a_chosen', 'yes')","('NST_2b_chosen', 'no')","('NST_2c_chosen', 'no')","('NST_2d_chosen', 'no')","('NST_2e_chosen', 'no')","('_REACTION_TIME_', '3373')"
"128","ADUACF4TW5833","ENGLISH",28,"male","control","('how_guest_A_chosen', 'yes')","('how_guest_B_chosen', 'no')","('how_guest_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '2520')",""
"129","ADUACF4TW5833","ENGLISH",28,"male","test","('answers_reported', 'placeholderFriend 1 says%2C ""Bookstores A%2C B%2C C%2C D and E.""%2CFriend 2 says%2C ""Bookstore A.""%2CFriend 3 says%2C ""Bookstores A and B.""')","('books_A_chosen', 'yes')","('books_B_chosen', 'no')","('books_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '4266')"
"130","ADUACF4TW5833","ENGLISH",28,"male","ginz","('ginzwhere_smallgrain_y_chosen', 'yes')","('ginzwhere_smallgrain_n_chosen', 'no')","('_REACTION_TIME_', '2334')","","",""
"131","ADUACF4TW5833","ENGLISH",28,"male","test","('answers_reported', 'placeholderFriend 1 says%2C ""Stylists D and E.""%2CFriend 2 says%2C ""Stylists A%2C B%2C C%2C D and E.""%2CFriend 3 says%2C ""Stylist A.""')","('hair_A_chosen', 'yes')","('hair_B_chosen', 'no')","('hair_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '3726')"
"132","ADUACF4TW5833","ENGLISH",28,"male","control","('what_A_chosen', 'yes')","('what_B_chosen', 'no')","('what_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '2968')",""
"133","ADUACF4TW5833","ENGLISH",28,"male","nst","('NST_4a_chosen', 'yes')","('NST_4b_chosen', 'no')","('_REACTION_TIME_', '3159')","","",""
"134","ADUACF4TW5833","ENGLISH",28,"male","test","('answers_reported', 'placeholderRoommate 1 says%2C ""Stalls D and E.""%2CRoommate 2 says%2C ""Stall E.""%2CRoommate 3 says%2C ""Stalls A%2C B%2C C%2C D and E.""')","('florist_A_chosen', 'yes')","('florist_B_chosen', 'no')","('florist_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '3738')"
"135","ADUACF4TW5833","ENGLISH",28,"male","ginz","('ginzwho_smallgrain_y_chosen', 'yes')","('ginzwho_smallgrain_n_chosen', 'no')","('_REACTION_TIME_', '3980')","","",""
"136","ADUACF4TW5833","ENGLISH",28,"male","nst","('NST_3a_chosen', 'yes')","('NST_3b_chosen', 'no')","('NST_3c_chosen', 'no')","('NST_3d_chosen', 'no')","('NST_3e_chosen', 'no')","('_REACTION_TIME_', '2256')"
"137","ADUACF4TW5833","ENGLISH",28,"male","control","('when_A_chosen', 'yes')","('when_B_chosen', 'no')","('when_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '2177')",""
"138","ADUACF4TW5833","ENGLISH",28,"male","exit_quest","('know_conditons', 'Best Sunday Brunch in Mumbai Menu%2C Photos')","('difficult', 'small bites are served on cocktail sticks.')","('anything_else', 'Here are the places to have brunch')","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '116004')",""
"139","ABZ1LM3J8REE6","english",58,"male","instructions","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '9512')","","","",""
"140","ABZ1LM3J8REE6","english",58,"male","train","('train_f_A_chosen', 'yes')","('train_f_B_chosen', 'no')","('train_f_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '14755')",""
"141","ABZ1LM3J8REE6","english",58,"male","train","('train_m_A_chosen', 'yes')","('train_m_B_chosen', 'no')","('train_m_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '15940')",""
"142","ABZ1LM3J8REE6","english",58,"male","train_end","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '7504')","","","",""
"143","ABZ1LM3J8REE6","english",58,"male","test","('answers_reported', 'placeholderFriend 1 says%2C ""Stores A%2C B%2C C%2C D and E.""%2CFriend 2 says%2C ""Store A.""%2CFriend 3 says%2C ""Store E.""')","('shoes_A_chosen', 'no')","('shoes_B_chosen', 'yes')","('shoes_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '14414')"
"144","ABZ1LM3J8REE6","english",58,"male","ginz","('ginzwhere_largegrain_y_chosen', 'yes')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '12943')","","",""
"145","ABZ1LM3J8REE6","english",58,"male","nst","('NST_4a_chosen', 'no')","('NST_4b_chosen', 'yes')","('_REACTION_TIME_', '11349')","","",""
"146","ABZ1LM3J8REE6","english",58,"male","control","('why_A_chosen', 'yes')","('why_B_chosen', 'yes')","('why_C_chosen', 'yes')","('none_chosen', 'yes')","('_REACTION_TIME_', '29365')",""
"147","ABZ1LM3J8REE6","english",58,"male","test","('answers_reported', 'placeholderRoommate 1 says%2C ""Cafes D and E.""%2CRoommate 2 says%2C ""Cafe A.""%2CRoommate 3 says%2C ""Cafe E.""')","('coffee_A_chosen', 'no')","('coffee_B_chosen', 'no')","('coffee_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '9687')"
"148","ABZ1LM3J8REE6","english",58,"male","ginz","('ginzwhere_smallgrain_y_chosen', 'yes')","('ginzwhere_smallgrain_n_chosen', 'no')","('_REACTION_TIME_', '6825')","","",""
"149","ABZ1LM3J8REE6","english",58,"male","nst","('NST_3a_chosen', 'yes')","('NST_3b_chosen', 'no')","('NST_3c_chosen', 'no')","('NST_3d_chosen', 'no')","('NST_3e_chosen', 'no')","('_REACTION_TIME_', '22614')"
"150","ABZ1LM3J8REE6","english",58,"male","test","('answers_reported', 'placeholderCoworker 1 says%2C ""Dentists A and B.""%2CCoworker 2 says%2C ""Dentist E.""%2CCoworker 3 says%2C ""Dentists D and E.""')","('dentist_A_chosen', 'no')","('dentist_B_chosen', 'no')","('dentist_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '9434')"
"151","ABZ1LM3J8REE6","english",58,"male","control","('what_A_chosen', 'yes')","('what_B_chosen', 'no')","('what_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '5580')",""
"152","ABZ1LM3J8REE6","english",58,"male","test","('answers_reported', 'placeholderFriend 1 says%2C ""Bookstores A and B.""%2CFriend 2 says%2C ""Bookstore E.""%2CFriend 3 says%2C ""Bookstore A.""')","('books_A_chosen', 'no')","('books_B_chosen', 'yes')","('books_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '8792')"
"153","ABZ1LM3J8REE6","english",58,"male","ginz","('ginzwhere_largegrain_y_chosen', 'yes')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '7332')","","",""
"154","ABZ1LM3J8REE6","english",58,"male","nst","('NST_1a_chosen', 'no')","('NST_1b_chosen', 'no')","('NST_1c_chosen', 'no')","('NST_1d_chosen', 'yes')","('_REACTION_TIME_', '13431')",""
"155","ABZ1LM3J8REE6","english",58,"male","control","('how_guest_A_chosen', 'yes')","('how_guest_B_chosen', 'yes')","('how_guest_C_chosen', 'yes')","('none_chosen', 'yes')","('_REACTION_TIME_', '12728')",""
"156","ABZ1LM3J8REE6","english",58,"male","test","('answers_reported', 'placeholderFriend 1 says%2C ""Stylist E.""%2CFriend 2 says%2C ""Stylists A and B.""%2CFriend 3 says%2C ""Stylists A%2C B%2C C%2C D and E.""')","('hair_A_chosen', 'yes')","('hair_B_chosen', 'yes')","('hair_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '11206')"
"157","ABZ1LM3J8REE6","english",58,"male","test","('answers_reported', 'placeholderRoommate 1 says%2C ""Stall F.""%2CRoommate 2 says%2C ""Stalls A%2C B%2C C%2C D and E.""%2CRoommate 3 says%2C ""Stalls D and E.""')","('florist_A_chosen', 'yes')","('florist_B_chosen', 'yes')","('florist_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '9360')"
"158","ABZ1LM3J8REE6","english",58,"male","ginz","('ginzwho_smallgrain_y_chosen', 'yes')","('ginzwho_smallgrain_n_chosen', 'no')","('_REACTION_TIME_', '4994')","","",""
"159","ABZ1LM3J8REE6","english",58,"male","nst","('NST_2a_chosen', 'no')","('NST_2b_chosen', 'no')","('NST_2c_chosen', 'yes')","('NST_2d_chosen', 'no')","('NST_2e_chosen', 'no')","('_REACTION_TIME_', '10974')"
"160","ABZ1LM3J8REE6","english",58,"male","control","('when_A_chosen', 'no')","('when_B_chosen', 'yes')","('when_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '5436')",""
"161","ABZ1LM3J8REE6","english",58,"male","exit_quest","('know_conditons', 'the quality is good')","('difficult', 'no because is an knowledgeable task')","('anything_else', 'good')","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '87111')",""
"162","A1WL6K3EUA2WOX","ENGLISH",72,"male","instructions","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '28203')","","","",""
"163","A1WL6K3EUA2WOX","ENGLISH",72,"male","train","('train_m_A_chosen', 'yes')","('train_m_B_chosen', 'yes')","('train_m_C_chosen', 'yes')","('none_chosen', 'yes')","('_REACTION_TIME_', '48521')",""
"164","A1WL6K3EUA2WOX","ENGLISH",72,"male","train","('train_f_A_chosen', 'yes')","('train_f_B_chosen', 'yes')","('train_f_C_chosen', 'yes')","('none_chosen', 'yes')","('_REACTION_TIME_', '10292')",""
"165","A1WL6K3EUA2WOX","ENGLISH",72,"male","train_end","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '4139')","","","",""
"166","A1WL6K3EUA2WOX","ENGLISH",72,"male","test","('answers_reported', 'placeholderFriend 1 says%2C ""Store E.""%2CFriend 2 says%2C ""Stores D and E.""%2CFriend 3 says%2C ""Stores A%2C B%2C C%2C D and E.""')","('shoes_A_chosen', 'yes')","('shoes_B_chosen', 'yes')","('shoes_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '10261')"
"167","A1WL6K3EUA2WOX","ENGLISH",72,"male","test","('answers_reported', 'placeholderFriend 1 says%2C ""Stylist E.""%2CFriend 2 says%2C ""Stylist F.""%2CFriend 3 says%2C ""Stylists D and E.""')","('hair_A_chosen', 'yes')","('hair_B_chosen', 'yes')","('hair_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '7855')"
"168","A1WL6K3EUA2WOX","ENGLISH",72,"male","nst","('NST_4a_chosen', 'no')","('NST_4b_chosen', 'yes')","('_REACTION_TIME_', '24550')","","",""
"169","A1WL6K3EUA2WOX","ENGLISH",72,"male","ginz","('ginzwhere_smallgrain_y_chosen', 'yes')","('ginzwhere_smallgrain_n_chosen', 'no')","('_REACTION_TIME_', '26569')","","",""
"170","A1WL6K3EUA2WOX","ENGLISH",72,"male","control","('why_A_chosen', 'yes')","('why_B_chosen', 'yes')","('why_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '6078')",""
"171","A1WL6K3EUA2WOX","ENGLISH",72,"male","test","('answers_reported', 'placeholderRoommate 1 says%2C ""Stalls A%2C B%2C C%2C D and E.""%2CRoommate 2 says%2C ""Stall E.""%2CRoommate 3 says%2C ""Stalls D and E.""')","('florist_A_chosen', 'yes')","('florist_B_chosen', 'yes')","('florist_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '5102')"
"172","A1WL6K3EUA2WOX","ENGLISH",72,"male","nst","('NST_3a_chosen', 'yes')","('NST_3b_chosen', 'yes')","('NST_3c_chosen', 'no')","('NST_3d_chosen', 'no')","('NST_3e_chosen', 'no')","('_REACTION_TIME_', '12158')"
"173","A1WL6K3EUA2WOX","ENGLISH",72,"male","ginz","('ginzwhere_largegrain_y_chosen', 'yes')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '14048')","","",""
"174","A1WL6K3EUA2WOX","ENGLISH",72,"male","test","('answers_reported', 'placeholderFriend 1 says%2C ""Bookstores A and B.""%2CFriend 2 says%2C ""Bookstores D and E.""%2CFriend 3 says%2C ""Bookstore E.""')","('books_A_chosen', 'yes')","('books_B_chosen', 'yes')","('books_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '5806')"
"175","A1WL6K3EUA2WOX","ENGLISH",72,"male","control","('when_A_chosen', 'no')","('when_B_chosen', 'yes')","('when_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '32986')",""
"176","A1WL6K3EUA2WOX","ENGLISH",72,"male","test","('answers_reported', 'placeholderRoommate 1 says%2C ""Cafe A.""%2CRoommate 2 says%2C ""Cafe E.""%2CRoommate 3 says%2C ""Cafes D and E.""')","('coffee_A_chosen', 'yes')","('coffee_B_chosen', 'yes')","('coffee_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '6180')"
"177","A1WL6K3EUA2WOX","ENGLISH",72,"male","nst","('NST_1a_chosen', 'yes')","('NST_1b_chosen', 'yes')","('NST_1c_chosen', 'no')","('NST_1d_chosen', 'no')","('_REACTION_TIME_', '9265')",""
"178","A1WL6K3EUA2WOX","ENGLISH",72,"male","ginz","('ginzwho_smallgrain_y_chosen', 'yes')","('ginzwho_smallgrain_n_chosen', 'no')","('_REACTION_TIME_', '2981')","","",""
"179","A1WL6K3EUA2WOX","ENGLISH",72,"male","control","('how_guest_A_chosen', 'yes')","('how_guest_B_chosen', 'yes')","('how_guest_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '5060')",""
"180","A1WL6K3EUA2WOX","ENGLISH",72,"male","test","('answers_reported', 'placeholderCoworker 1 says%2C ""Dentist A.""%2CCoworker 2 says%2C ""Dentists A%2C B%2C C%2C D and E.""%2CCoworker 3 says%2C ""Dentists A and B.""')","('dentist_A_chosen', 'yes')","('dentist_B_chosen', 'yes')","('dentist_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '7998')"
"181","A1WL6K3EUA2WOX","ENGLISH",72,"male","nst","('NST_2a_chosen', 'yes')","('NST_2b_chosen', 'yes')","('NST_2c_chosen', 'no')","('NST_2d_chosen', 'no')","('NST_2e_chosen', 'no')","('_REACTION_TIME_', '8268')"
"182","A1WL6K3EUA2WOX","ENGLISH",72,"male","ginz","('ginzwhere_largegrain_y_chosen', 'yes')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '3145')","","",""
"183","A1WL6K3EUA2WOX","ENGLISH",72,"male","control","('what_A_chosen', 'yes')","('what_B_chosen', 'yes')","('what_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '5336')",""
"184","A1WL6K3EUA2WOX","ENGLISH",72,"male","exit_quest","('know_conditons', 'SHE SAYS GO FOR THE TOWN')","('difficult', 'NO')","('anything_else', 'NICE TASK')","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '49188')",""
"185","A2APHZ2KOI1MPI","English",51,"male","instructions","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '7051')","","","",""
"186","A2APHZ2KOI1MPI","English",51,"male","train","('train_m_A_chosen', 'yes')","('train_m_B_chosen', 'yes')","('train_m_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '38289')",""
"187","A2APHZ2KOI1MPI","English",51,"male","train","('train_f_A_chosen', 'yes')","('train_f_B_chosen', 'yes')","('train_f_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '28666')",""
"188","A2APHZ2KOI1MPI","English",51,"male","train_end","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '2834')","","","",""
"189","A2APHZ2KOI1MPI","English",51,"male","test","('answers_reported', 'placeholderRoommate 1 says%2C ""Stalls D and E.""%2CRoommate 2 says%2C ""Stall F.""%2CRoommate 3 says%2C ""Stalls A and B.""')","('florist_A_chosen', 'yes')","('florist_B_chosen', 'yes')","('florist_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '45014')"
"190","A2APHZ2KOI1MPI","English",51,"male","ginz","('ginzwhere_smallgrain_y_chosen', 'yes')","('ginzwhere_smallgrain_n_chosen', 'no')","('_REACTION_TIME_', '27550')","","",""
"191","A2APHZ2KOI1MPI","English",51,"male","test","('answers_reported', 'placeholderFriend 1 says%2C ""Stores A and B.""%2CFriend 2 says%2C ""Stores D and E.""%2CFriend 3 says%2C ""Store A.""')","('shoes_A_chosen', 'yes')","('shoes_B_chosen', 'yes')","('shoes_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '6157')"
"192","A2APHZ2KOI1MPI","English",51,"male","nst","('NST_1a_chosen', 'yes')","('NST_1b_chosen', 'yes')","('NST_1c_chosen', 'no')","('NST_1d_chosen', 'yes')","('_REACTION_TIME_', '12534')",""
"193","A2APHZ2KOI1MPI","English",51,"male","control","('when_A_chosen', 'yes')","('when_B_chosen', 'yes')","('when_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '22222')",""
"194","A2APHZ2KOI1MPI","English",51,"male","ginz","('ginzwhere_largegrain_y_chosen', 'yes')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '21145')","","",""
"195","A2APHZ2KOI1MPI","English",51,"male","test","('answers_reported', 'placeholderCoworker 1 says%2C ""Dentists D and E.""%2CCoworker 2 says%2C ""Dentist E.""%2CCoworker 3 says%2C ""Dentists A and B.""')","('dentist_A_chosen', 'yes')","('dentist_B_chosen', 'yes')","('dentist_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '9090')"
"196","A2APHZ2KOI1MPI","English",51,"male","nst","('NST_2a_chosen', 'yes')","('NST_2b_chosen', 'yes')","('NST_2c_chosen', 'no')","('NST_2d_chosen', 'yes')","('NST_2e_chosen', 'no')","('_REACTION_TIME_', '6285')"
"197","A2APHZ2KOI1MPI","English",51,"male","test","('answers_reported', 'placeholderFriend 1 says%2C ""Stylist A.""%2CFriend 2 says%2C ""Stylists D and E.""%2CFriend 3 says%2C ""Stylist E.""')","('hair_A_chosen', 'no')","('hair_B_chosen', 'yes')","('hair_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '5078')"
"198","A2APHZ2KOI1MPI","English",51,"male","control","('what_A_chosen', 'no')","('what_B_chosen', 'yes')","('what_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '4777')",""
"199","A2APHZ2KOI1MPI","English",51,"male","ginz","('ginzwho_smallgrain_y_chosen', 'yes')","('ginzwho_smallgrain_n_chosen', 'no')","('_REACTION_TIME_', '4834')","","",""
"200","A2APHZ2KOI1MPI","English",51,"male","test","('answers_reported', 'placeholderRoommate 1 says%2C ""Cafe E.""%2CRoommate 2 says%2C ""Cafe F.""%2CRoommate 3 says%2C ""Cafe A.""')","('coffee_A_chosen', 'yes')","('coffee_B_chosen', 'yes')","('coffee_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '9766')"
"201","A2APHZ2KOI1MPI","English",51,"male","nst","('NST_4a_chosen', 'no')","('NST_4b_chosen', 'yes')","('_REACTION_TIME_', '14582')","","",""
"202","A2APHZ2KOI1MPI","English",51,"male","control","('how_guest_A_chosen', 'yes')","('how_guest_B_chosen', 'yes')","('how_guest_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '5645')",""
