,subject,story,trial,tense,Seen,ResponseType,Informativity,Chosen
1600,A2Q1BS4JJ10J8H,test_coffee,low,past,1,MS,high,0
1601,A2Q1BS4JJ10J8H,test_yarn,low,past,1,MS,high,1
1602,A2Q1BS4JJ10J8H,test_books,low,past,1,MS,high,1
1603,A2Q1BS4JJ10J8H,test_shoes,low,past,1,MS,high,1
1604,A3LT7W355XOAKF,test_hair,low,past,1,MS,high,0
1605,A3LT7W355XOAKF,test_yarn,low,past,1,MS,high,1
1606,A3LT7W355XOAKF,test_shoes,low,past,1,MS,high,1
1607,A1CGDMOPDIC7EU,test_shoes,low,past,1,MS,high,0
1608,A1CGDMOPDIC7EU,test_coffee,low,past,1,MS,high,1
1609,A3AY0315YWWNXY,test_yarn,low,past,1,MS,high,1
1610,A3AY0315YWWNXY,test_coffee,low,past,1,MS,high,1
1611,A3AY0315YWWNXY,test_hair,low,past,1,MS,high,1
1612,AQKB8JSBEMXK9,test_coffee,low,past,1,MS,high,1
1613,AQKB8JSBEMXK9,test_yarn,low,past,1,MS,high,1
1614,AQKB8JSBEMXK9,test_hair,low,past,1,MS,high,1
1615,AQKB8JSBEMXK9,test_shoes,low,past,1,MS,high,1
1616,A8KX1HFH8NE2Q,test_shoes,low,past,1,MS,high,1
1617,A8KX1HFH8NE2Q,test_hair,low,past,1,MS,high,1
1618,A8KX1HFH8NE2Q,test_coffee,low,past,1,MS,high,0
1619,AKHH4W14A6AN9,test_shoes,low,past,1,MS,high,0
1620,AKHH4W14A6AN9,test_books,low,past,1,MS,high,1
1621,A3KCZB9IL6CVH,test_shoes,low,past,1,MS,high,1
1622,A3KCZB9IL6CVH,test_coffee,low,past,1,MS,high,1
1623,A3KCZB9IL6CVH,test_books,low,past,1,MS,high,1
1624,A27K37YQZDPER6,test_books,low,past,1,MS,high,0
1625,A27K37YQZDPER6,test_coffee,low,past,1,MS,high,1
1626,A27K37YQZDPER6,test_shoes,low,past,1,MS,high,0
1627,A27K37YQZDPER6,test_yarn,low,past,1,MS,high,0
1628,A3KE35E6VK782J,test_coffee,low,past,1,MS,high,1
1629,A3KE35E6VK782J,test_books,low,past,1,MS,high,1
1630,AA4O2W236E3FW,test_books,low,past,1,MS,high,1
1631,AA4O2W236E3FW,test_yarn,low,past,1,MS,high,1
1632,A1ODA3Q5H6HTDQ,test_coffee,low,past,1,MS,high,1
1633,AL36KBFL3ORCD,test_yarn,low,past,1,MS,high,0
1634,AL36KBFL3ORCD,test_books,low,past,1,MS,high,1
1635,A9HQ3E0F2AGVO,test_books,low,past,1,MS,high,0
1636,A9HQ3E0F2AGVO,test_coffee,low,past,1,MS,high,0
1637,A9HQ3E0F2AGVO,test_hair,low,past,1,MS,high,1
1638,A9HQ3E0F2AGVO,test_yarn,low,past,1,MS,high,1
1639,A1LC7VHVIFI8BP,test_coffee,low,past,1,MS,high,1
1640,A1LC7VHVIFI8BP,test_books,low,past,1,MS,high,0
1641,A1LC7VHVIFI8BP,test_yarn,low,past,1,MS,high,1
1642,A1LC7VHVIFI8BP,test_hair,low,past,1,MS,high,1
1643,A1LC7VHVIFI8BP,test_shoes,low,past,1,MS,high,0
1644,ACFJI8D9OGJTL,test_shoes,low,past,1,MS,high,0
1645,ACFJI8D9OGJTL,test_yarn,low,past,1,MS,high,0
1646,A221N4JDWK8XK0,test_hair,low,past,1,MS,high,0
1647,A221N4JDWK8XK0,test_books,low,past,1,MS,high,1
1648,A221N4JDWK8XK0,test_coffee,low,past,1,MS,high,1
1649,A1KTPYX40PRLVW,test_yarn,low,past,1,MS,high,1
1650,A1KTPYX40PRLVW,test_coffee,low,past,1,MS,high,1
1651,A1KTPYX40PRLVW,test_hair,low,past,1,MS,high,0
1652,AL6WVETPGOW1A,test_books,low,past,1,MS,high,0
1653,AL6WVETPGOW1A,test_shoes,low,past,1,MS,high,0
1654,A372F1FDPWXBY3,test_hair,low,past,1,MS,high,1
1655,A372F1FDPWXBY3,test_books,low,past,1,MS,high,1
1656,A372F1FDPWXBY3,test_yarn,low,past,1,MS,high,1
1657,A372F1FDPWXBY3,test_shoes,low,past,1,MS,high,1
1658,A3V8RZYN8NBK2O,test_shoes,low,past,1,MS,high,1
1659,A107RJSS561Y7R,test_books,low,past,1,MS,high,0
1660,A107RJSS561Y7R,test_coffee,low,past,1,MS,high,0
1661,A107RJSS561Y7R,test_hair,low,past,1,MS,high,0
1662,A107RJSS561Y7R,test_yarn,low,past,1,MS,high,0
1663,A2NZ7RMSBXESNI,test_coffee,low,past,1,MS,high,1
1664,A2NZ7RMSBXESNI,test_yarn,low,past,1,MS,high,1
1665,A2WKZI3JQCE3Z6,test_coffee,low,past,1,MS,high,1
1666,A2WKZI3JQCE3Z6,test_hair,low,past,1,MS,high,1
1667,A5TI9UQEPLNWI,test_books,low,past,1,MS,high,0
1668,A5TI9UQEPLNWI,test_shoes,low,past,1,MS,high,0
1669,A1HXEXQTZCJ1DW,test_hair,low,past,1,MS,high,1
1670,A1HXEXQTZCJ1DW,test_shoes,low,past,1,MS,high,1
1671,A1E1ZAHNCSVLIT,test_hair,low,past,1,MS,high,1
1672,A1E1ZAHNCSVLIT,test_yarn,low,past,1,MS,high,0
1673,A1E1ZAHNCSVLIT,test_shoes,low,past,1,MS,high,1
1674,A1E1ZAHNCSVLIT,test_coffee,low,past,1,MS,high,1
1675,A1FS8SBR4SDWYG,test_coffee,low,past,1,MS,high,1
1676,A1FS8SBR4SDWYG,test_yarn,low,past,1,MS,high,0
1677,A1FS8SBR4SDWYG,test_shoes,low,past,1,MS,high,0
1678,A24L4Y8HCZSUIF,test_coffee,low,past,1,MS,high,1
1679,A24L4Y8HCZSUIF,test_yarn,low,past,1,MS,high,1
1680,A1PAMVTKGCXSWQ,test_books,low,past,1,MS,high,1
1681,A1PAMVTKGCXSWQ,test_coffee,low,past,1,MS,high,1
1682,A1PAMVTKGCXSWQ,test_yarn,low,past,1,MS,high,0
1683,A3VD9VK9NLEVMN,test_yarn,low,past,1,MS,high,1
1684,A3VD9VK9NLEVMN,test_shoes,low,past,1,MS,high,1
1685,A3VD9VK9NLEVMN,test_books,low,past,1,MS,high,1
1686,A3VD9VK9NLEVMN,test_coffee,low,past,1,MS,high,0
1687,A3VD9VK9NLEVMN,test_hair,low,past,1,MS,high,1
1688,A1IJ86B8ZRKXBI,test_books,low,past,1,MS,high,1
1689,A1IJ86B8ZRKXBI,test_yarn,low,past,1,MS,high,1
1690,A1IJ86B8ZRKXBI,test_hair,low,past,1,MS,high,1
1691,A3NK47PYLGRNFC,test_hair,low,past,1,MS,high,1
1692,A3NK47PYLGRNFC,test_shoes,low,past,1,MS,high,1
1693,A3NK47PYLGRNFC,test_yarn,low,past,1,MS,high,1
1694,AVXEDARJC5HLU,test_yarn,low,past,1,MS,high,1
1695,AVXEDARJC5HLU,test_coffee,low,past,1,MS,high,1
1696,A3QPVH0DRW0ZQV,test_hair,low,past,1,MS,high,1
1697,A3QPVH0DRW0ZQV,test_shoes,low,past,1,MS,high,0
1698,A3QPVH0DRW0ZQV,test_books,low,past,1,MS,high,1
1699,A3QPVH0DRW0ZQV,test_yarn,low,past,1,MS,high,0
1700,A30K9F91VNW9BL,test_coffee,low,past,1,MS,high,1
1701,AWAW665TQQP2F,test_hair,low,past,1,MS,high,0
1702,AWAW665TQQP2F,test_shoes,low,past,1,MS,high,1
1703,AWAW665TQQP2F,test_books,low,past,1,MS,high,1
1704,A250FES5PFCGK9,test_hair,low,past,1,MS,high,1
1705,A250FES5PFCGK9,test_shoes,low,past,1,MS,high,1
1706,ABI1EI8UQK6LK,test_yarn,low,past,1,MS,high,0
1707,ABI1EI8UQK6LK,test_hair,low,past,1,MS,high,0
1708,ABI1EI8UQK6LK,test_shoes,low,past,1,MS,high,0
1709,A3JT22BLG866CK,test_yarn,low,past,1,MS,high,0
1710,A3JT22BLG866CK,test_books,low,past,1,MS,high,0
1711,AGC3T6724JUAF,test_yarn,low,past,1,MS,high,0
1712,AGC3T6724JUAF,test_books,low,past,1,MS,high,0
1713,AGC3T6724JUAF,test_shoes,low,past,1,MS,high,0
1714,AGC3T6724JUAF,test_coffee,low,past,1,MS,high,0
1715,AGC3T6724JUAF,test_hair,low,past,1,MS,high,0
1716,A2NA2OJT15COZY,test_books,low,past,1,MS,high,1
1717,A2NA2OJT15COZY,test_yarn,low,past,1,MS,high,1
1718,A2NA2OJT15COZY,test_coffee,low,past,1,MS,high,1
1719,AVD6HMIO1HLFI,test_shoes,low,past,1,MS,high,0
1720,AVD6HMIO1HLFI,test_hair,low,past,1,MS,high,1
1721,AVD6HMIO1HLFI,test_yarn,low,past,1,MS,high,0
1722,A3DTPUNCHRVGP4,test_books,low,past,1,MS,high,0
1723,A3DTPUNCHRVGP4,test_yarn,low,past,1,MS,high,0
1724,A3DTPUNCHRVGP4,test_shoes,low,past,1,MS,high,0
1725,A3DTPUNCHRVGP4,test_coffee,low,past,1,MS,high,0
1726,A1JQ3GAFW1XZYZ,test_yarn,low,present,1,MS,high,0
1727,A1JQ3GAFW1XZYZ,test_shoes,low,present,1,MS,high,0
1728,A251YA0XPAWWIQ,test_books,low,present,1,MS,high,0
1729,A251YA0XPAWWIQ,test_yarn,low,present,1,MS,high,0
1730,A3PLDW841STU8B,test_coffee,low,present,1,MS,high,0
1731,A3A4UFCFF9DMW3,test_books,low,present,1,MS,high,0
1732,A3A4UFCFF9DMW3,test_hair,low,present,1,MS,high,0
1733,A3A4UFCFF9DMW3,test_coffee,low,present,1,MS,high,0
1734,A1WKF2VH7TV0H2,test_yarn,low,present,1,MS,high,1
1735,A1WKF2VH7TV0H2,test_coffee,low,present,1,MS,high,1
1736,A1WKF2VH7TV0H2,test_hair,low,present,1,MS,high,1
1737,ADUACF4TW5833,test_coffee,low,present,1,MS,high,0
1738,ADUACF4TW5833,test_books,low,present,1,MS,high,0
1739,ABZ1LM3J8REE6,test_books,low,present,1,MS,high,0
1740,ABZ1LM3J8REE6,test_hair,low,present,1,MS,high,1
1741,A1WL6K3EUA2WOX,test_books,low,present,1,MS,high,1
1742,A2APHZ2KOI1MPI,test_yarn,low,present,1,MS,high,0
1743,A2APHZ2KOI1MPI,test_shoes,low,present,1,MS,high,1
1744,A1C7XI68SED8JE,test_shoes,low,present,1,MS,high,1
1745,A1C7XI68SED8JE,test_books,low,present,1,MS,high,1
1746,A1C7XI68SED8JE,test_hair,low,present,1,MS,high,1
1747,A1C7XI68SED8JE,test_yarn,low,present,1,MS,high,1
1748,A15340BRCER2UO,test_yarn,low,present,1,MS,high,0
1749,A15340BRCER2UO,test_books,low,present,1,MS,high,1
1750,AL5UXD1GLG4X0,test_shoes,low,present,1,MS,high,1
1751,AL5UXD1GLG4X0,test_books,low,present,1,MS,high,1
1752,A17DXR1QC8GWL8,test_yarn,low,present,1,MS,high,0
1753,A17DXR1QC8GWL8,test_shoes,low,present,1,MS,high,0
1754,A17DXR1QC8GWL8,test_hair,low,present,1,MS,high,0
1755,A17DXR1QC8GWL8,test_books,low,present,1,MS,high,0
1756,A55V2U9UG3Z47,test_coffee,low,present,1,MS,high,1
1757,A55V2U9UG3Z47,test_shoes,low,present,1,MS,high,1
1758,A55V2U9UG3Z47,test_hair,low,present,1,MS,high,0
1759,A35BY30TC8WCL4,test_hair,low,present,1,MS,high,0
1760,A35BY30TC8WCL4,test_books,low,present,1,MS,high,0
1761,A39PWM9C4U0TEP,test_shoes,low,present,1,MS,high,1
1762,A39PWM9C4U0TEP,test_hair,low,present,1,MS,high,1
1763,A1WLRHL0U23N38,test_books,low,present,1,MS,high,0
1764,A1WLRHL0U23N38,test_coffee,low,present,1,MS,high,1
1765,AW9WE7LS8R57M,test_shoes,low,present,1,MS,high,1
1766,AW9WE7LS8R57M,test_books,low,present,1,MS,high,0
1767,AW9WE7LS8R57M,test_yarn,low,present,1,MS,high,1
1768,A1PZIN8H1VI6SY,test_coffee,low,present,1,MS,high,0
1769,A1PZIN8H1VI6SY,test_books,low,present,1,MS,high,0
1770,A1PZIN8H1VI6SY,test_yarn,low,present,1,MS,high,1
1771,A1PZIN8H1VI6SY,test_hair,low,present,1,MS,high,0
1772,A173XG3NZ7JPT7,test_coffee,low,present,1,MS,high,1
1773,A173XG3NZ7JPT7,test_shoes,low,present,1,MS,high,1
1774,A10LLZZHZVGWRW,test_yarn,low,present,1,MS,high,1
1775,A10LLZZHZVGWRW,test_hair,low,present,1,MS,high,1
1776,A10LLZZHZVGWRW,test_coffee,low,present,1,MS,high,1
1777,A2541C8MY0BYV3,test_yarn,low,present,1,MS,high,1
1778,A2541C8MY0BYV3,test_shoes,low,present,1,MS,high,1
1779,A2541C8MY0BYV3,test_hair,low,present,1,MS,high,1
1780,A2GV053CR3O08G,test_shoes,low,present,1,MS,high,1
1781,A2GV053CR3O08G,test_hair,low,present,1,MS,high,0
1782,A2GV053CR3O08G,test_yarn,low,present,1,MS,high,0
1783,A30UE6DWFNUCWX,test_shoes,low,present,1,MS,high,0
1784,A30UE6DWFNUCWX,test_coffee,low,present,1,MS,high,0
1785,A19D2W1PR68NO,test_shoes,low,present,1,MS,high,1
1786,A19D2W1PR68NO,test_hair,low,present,1,MS,high,1
1787,A19D2W1PR68NO,test_yarn,low,present,1,MS,high,1
1788,A19D2W1PR68NO,test_books,low,present,1,MS,high,1
1789,A26FRAYAIDR4NV,test_books,low,present,1,MS,high,0
1790,A26FRAYAIDR4NV,test_yarn,low,present,1,MS,high,0
1791,A26FRAYAIDR4NV,test_coffee,low,present,1,MS,high,0
1792,A3JODCUHJMCSA2,test_yarn,low,present,1,MS,high,1
1793,A3JODCUHJMCSA2,test_books,low,present,1,MS,high,1
1794,A3JODCUHJMCSA2,test_coffee,low,present,1,MS,high,1
1795,A03172343NB8PHOPICC1,test_books,low,present,1,MS,high,1
1796,A03172343NB8PHOPICC1,test_coffee,low,present,1,MS,high,1
1797,ADOVF9SBJJK33,test_shoes,low,present,1,MS,high,1
1798,ADOVF9SBJJK33,test_coffee,low,present,1,MS,high,1
1799,A2EW08X2I87RXL,test_books,low,present,1,MS,high,1
1800,A2EW08X2I87RXL,test_yarn,low,present,1,MS,high,0
1801,A2EW08X2I87RXL,test_shoes,low,present,1,MS,high,1
1802,A2EW08X2I87RXL,test_hair,low,present,1,MS,high,0
1803,ALF9AAZGQP4K5,test_books,low,present,1,MS,high,0
1804,ALF9AAZGQP4K5,test_coffee,low,present,1,MS,high,1
1805,A28LPPFS7FW2SD,test_hair,low,present,1,MS,high,1
1806,A28LPPFS7FW2SD,test_shoes,low,present,1,MS,high,0
1807,A38YLXHJTSE5VD,test_coffee,low,present,1,MS,high,0
1808,A38YLXHJTSE5VD,test_hair,low,present,1,MS,high,0
1809,A38YLXHJTSE5VD,test_shoes,low,present,1,MS,high,1
1810,A38YLXHJTSE5VD,test_yarn,low,present,1,MS,high,0
1811,AZCGSVDT79E6X,test_hair,low,present,1,MS,high,1
1812,AZCGSVDT79E6X,test_books,low,present,1,MS,high,1
1813,AZCGSVDT79E6X,test_coffee,low,present,1,MS,high,1
1814,AZCGSVDT79E6X,test_yarn,low,present,1,MS,high,1
1815,A3UN1F1EOHKKE6,test_coffee,low,present,1,MS,high,1
1816,A3UN1F1EOHKKE6,test_shoes,low,present,1,MS,high,1
1817,A3UN1F1EOHKKE6,test_yarn,low,present,1,MS,high,1
1818,AXP8EG22MPZY8,test_shoes,low,present,1,MS,high,1
1819,AXP8EG22MPZY8,test_books,low,present,1,MS,high,1
1820,AXP8EG22MPZY8,test_hair,low,present,1,MS,high,1
1821,A1XATJA7ENOGWB,test_books,low,present,1,MS,high,1
1822,A1XATJA7ENOGWB,test_coffee,low,present,1,MS,high,1
1823,A1XATJA7ENOGWB,test_yarn,low,present,1,MS,high,1
1824,A2W5Q0IVJUS7Y6,test_hair,low,present,1,MS,high,1
1825,A2W5Q0IVJUS7Y6,test_shoes,low,present,1,MS,high,1
1826,A2W5Q0IVJUS7Y6,test_coffee,low,present,1,MS,high,0
1827,A2W5Q0IVJUS7Y6,test_books,low,present,1,MS,high,1
1828,AKAPWAUEDPVGV,test_coffee,low,present,1,MS,high,1
1829,AKAPWAUEDPVGV,test_books,low,present,1,MS,high,1
1830,AKAPWAUEDPVGV,test_yarn,low,present,1,MS,high,0
1831,A39BSJLRE2AQD4,test_books,low,present,1,MS,high,1
1832,A39BSJLRE2AQD4,test_shoes,low,present,1,MS,high,0
1833,A125AOX978LDG7,test_books,low,present,1,MS,high,1
1834,A125AOX978LDG7,test_shoes,low,present,1,MS,high,1
1835,A125AOX978LDG7,test_hair,low,present,1,MS,high,1
1836,A125AOX978LDG7,test_coffee,low,present,1,MS,high,1
1837,A20Q6LGMUJLJDG,test_shoes,low,present,1,MS,high,0
1838,A20Q6LGMUJLJDG,test_coffee,low,present,1,MS,high,1
1839,A20Q6LGMUJLJDG,test_hair,low,present,1,MS,high,1
1840,A20Q6LGMUJLJDG,test_books,low,present,1,MS,high,0
1841,A264G2H7KNNP3C,test_coffee,low,present,1,MS,high,1
1842,A264G2H7KNNP3C,test_hair,low,present,1,MS,high,1
1843,A264G2H7KNNP3C,test_yarn,low,present,1,MS,high,0
1844,A2RC8VX4LS3WQW,test_shoes,low,present,1,MS,high,0
1845,A2RC8VX4LS3WQW,test_hair,low,present,1,MS,high,1
1846,A2RC8VX4LS3WQW,test_yarn,low,present,1,MS,high,0
1847,A2RC8VX4LS3WQW,test_coffee,low,present,1,MS,high,0
1848,A2RC8VX4LS3WQW,test_books,low,present,1,MS,high,0
1849,A12569NJ7KY1KX,test_yarn,low,present,1,MS,high,1
1850,A12569NJ7KY1KX,test_coffee,low,present,1,MS,high,1
1851,A12569NJ7KY1KX,test_books,low,present,1,MS,high,1
1852,A30FCN88F8DZOT,test_hair,low,present,1,MS,high,1
1853,A30FCN88F8DZOT,test_coffee,low,present,1,MS,high,1
1854,A30FCN88F8DZOT,test_shoes,low,present,1,MS,high,1
1855,A2W1QLIYADUJU3,test_hair,low,present,1,MS,high,0
1856,A2W1QLIYADUJU3,test_books,low,present,1,MS,high,1
1857,A2W1QLIYADUJU3,test_shoes,low,present,1,MS,high,1
1858,A1TSQCY9QR6RM7,test_shoes,low,present,1,MS,high,1
1859,A1TSQCY9QR6RM7,test_books,low,present,1,MS,high,0
1860,A1TSQCY9QR6RM7,test_yarn,low,present,1,MS,high,1
1861,A1CJZOKUD5J0H1,test_books,low,present,1,MS,high,1
1862,A2W046PDRTCZW7,test_coffee,low,present,1,MS,high,0
1863,A2W046PDRTCZW7,test_shoes,low,present,1,MS,high,0
1864,A2W046PDRTCZW7,test_yarn,low,present,1,MS,high,0
1865,A2W046PDRTCZW7,test_hair,low,present,1,MS,high,0
1866,A2W046PDRTCZW7,test_books,low,present,1,MS,high,0
1867,A2SZRPGIEYRCG6,test_books,low,present,1,MS,high,1
1868,A2SZRPGIEYRCG6,test_hair,low,present,1,MS,high,1
1869,A2LV5432PV1S39,test_shoes,low,present,1,MS,high,1
1870,A2LV5432PV1S39,test_yarn,low,present,1,MS,high,1
1871,A2LV5432PV1S39,test_coffee,low,present,1,MS,high,1
1872,A1BZNPQ0H7ZSER,test_shoes,low,present,1,MS,high,1
1873,A1BZNPQ0H7ZSER,test_books,low,present,1,MS,high,1
1874,A1BZNPQ0H7ZSER,test_yarn,low,present,1,MS,high,1
1875,A1BZNPQ0H7ZSER,test_hair,low,present,1,MS,high,1
1876,AC7Z8O1RETQC4,test_coffee,low,present,1,MS,high,1
1877,AC7Z8O1RETQC4,test_shoes,low,present,1,MS,high,1
1878,AC7Z8O1RETQC4,test_hair,low,present,1,MS,high,1
1879,A15SJZQBR8I3B3,test_books,low,present,1,MS,high,1
1880,A15SJZQBR8I3B3,test_hair,low,present,1,MS,high,1
1881,A12IHTKQFQIPD1,test_shoes,low,present,1,MS,high,0
1882,A12IHTKQFQIPD1,test_hair,low,present,1,MS,high,0
1883,A12IHTKQFQIPD1,test_coffee,low,present,1,MS,high,1
1884,A2KPTC4K228GM3,test_coffee,low,present,1,MS,high,1
1885,A2KPTC4K228GM3,test_shoes,low,present,1,MS,high,1
1886,A38JCBX2DD2ILP,test_shoes,low,present,1,MS,high,1
1887,A38JCBX2DD2ILP,test_hair,low,present,1,MS,high,1
1888,A38JCBX2DD2ILP,test_books,low,present,1,MS,high,1
1889,A38JCBX2DD2ILP,test_coffee,low,present,1,MS,high,1
1890,A1Q16A7AICS0C4,test_shoes,low,present,1,MS,high,0
1891,A1Q16A7AICS0C4,test_coffee,low,present,1,MS,high,0
1892,A1SHLWKA0UH1IS,test_books,low,present,1,MS,high,1
1893,A1SHLWKA0UH1IS,test_yarn,low,present,1,MS,high,1
1894,A1SHLWKA0UH1IS,test_coffee,low,present,1,MS,high,1
1895,A23OS0HQ12VVOR,test_coffee,low,present,1,MS,high,1
1896,A23OS0HQ12VVOR,test_hair,low,present,1,MS,high,0
1897,A23OS0HQ12VVOR,test_books,low,present,1,MS,high,1
1898,A2JIY3NSLQJWAE,test_shoes,low,present,1,MS,high,1
1899,A2JIY3NSLQJWAE,test_hair,low,present,1,MS,high,0
1900,AZXTZQBZ1F4UV,test_books,low,present,1,MS,high,1
1901,A120PN22KW0VPY,test_coffee,low,present,1,MS,high,1
1902,A120PN22KW0VPY,test_shoes,low,present,1,MS,high,1
1903,A120PN22KW0VPY,test_yarn,low,present,1,MS,high,1
1904,A2JWHS06PQMJ1,test_books,low,present,1,MS,high,0
1905,A2JWHS06PQMJ1,test_coffee,low,present,1,MS,high,1
1906,A2JWHS06PQMJ1,test_yarn,low,present,1,MS,high,0
1907,A2JWHS06PQMJ1,test_hair,low,present,1,MS,high,0
1908,AD6FEEQSW8PRE,test_yarn,low,present,1,MS,high,0
1909,AD6FEEQSW8PRE,test_hair,low,present,1,MS,high,0
1910,AD6FEEQSW8PRE,test_books,low,present,1,MS,high,0
1911,AD6FEEQSW8PRE,test_shoes,low,present,1,MS,high,0
1912,A2TNTYHHICCA3Z,test_hair,low,present,1,MS,high,1
1913,AT53IAFG8BTZO,test_shoes,low,present,1,MS,high,1
1914,AT53IAFG8BTZO,test_hair,low,present,1,MS,high,0
1915,A2YCHYBHJESOUD,test_shoes,low,present,1,MS,high,0
1916,A2YCHYBHJESOUD,test_hair,low,present,1,MS,high,0
1917,A2YCHYBHJESOUD,test_books,low,present,1,MS,high,0
1918,A2YCHYBHJESOUD,test_yarn,low,present,1,MS,high,0
1919,ADNSFH55XO2F8,test_yarn,low,present,1,MS,high,0
1920,ADNSFH55XO2F8,test_shoes,low,present,1,MS,high,1
1921,A157L6Z8QU3SDE,test_shoes,low,present,1,MS,high,0
1922,A9EQ4FWCUQVBL,test_coffee,low,present,1,MS,high,0
1923,A9EQ4FWCUQVBL,test_yarn,low,present,1,MS,high,0
1924,A9EQ4FWCUQVBL,test_hair,low,present,1,MS,high,0
1925,A9EQ4FWCUQVBL,test_shoes,low,present,1,MS,high,0
1926,A3908297ZI3LES,test_shoes,low,present,1,MS,high,1
1927,A3908297ZI3LES,test_books,low,present,1,MS,high,1
1928,A3908297ZI3LES,test_hair,low,present,1,MS,high,0
1929,A6EJ7EU0KMGPL,test_coffee,low,present,1,MS,high,1
1930,A6EJ7EU0KMGPL,test_hair,low,present,1,MS,high,1
1931,A6EJ7EU0KMGPL,test_books,low,present,1,MS,high,1
1932,A6EJ7EU0KMGPL,test_shoes,low,present,1,MS,high,1
1933,A1IJ9VL8YPIE3T,test_coffee,low,present,1,MS,high,0
1934,A1IJ9VL8YPIE3T,test_books,low,present,1,MS,high,0
1935,A1IJ9VL8YPIE3T,test_hair,low,present,1,MS,high,0
1936,A1IJ9VL8YPIE3T,test_shoes,low,present,1,MS,high,0
1937,A1IJ9VL8YPIE3T,test_yarn,low,present,1,MS,high,0
1938,A3IYDY7TO808Z3,test_books,low,present,1,MS,high,0
1939,A3IYDY7TO808Z3,test_hair,low,present,1,MS,high,0
1940,A3DEG7PE4RFCWB,test_hair,low,present,1,MS,high,0
1941,AHZ7C7ETHYX3N,test_hair,low,present,1,MS,high,0
1942,AHZ7C7ETHYX3N,test_coffee,low,present,1,MS,high,1
1943,AHZ7C7ETHYX3N,test_yarn,low,present,1,MS,high,1
1944,AHZ7C7ETHYX3N,test_shoes,low,present,1,MS,high,1
1945,AT13EK8JER5C3,test_hair,low,present,1,MS,high,0
1946,AT13EK8JER5C3,test_shoes,low,present,1,MS,high,0
1947,AT13EK8JER5C3,test_books,low,present,1,MS,high,1
1948,A1AWHHBTJF1XCH,test_shoes,low,present,1,MS,high,0
1949,A1AWHHBTJF1XCH,test_books,low,present,1,MS,high,0
1950,A3OB6REG5CGHK1,test_yarn,low,present,1,MS,high,0
1951,A3OB6REG5CGHK1,test_books,low,present,1,MS,high,1
1952,A3OB6REG5CGHK1,test_shoes,low,present,1,MS,high,0
1953,A255V2M0CC1G8L,test_shoes,low,present,1,MS,high,1
1954,A255V2M0CC1G8L,test_yarn,low,present,1,MS,high,0
1955,A3RL02A3JRAUS4,test_yarn,low,present,1,MS,high,1
1956,A3RL02A3JRAUS4,test_shoes,low,present,1,MS,high,0
1957,A3RL02A3JRAUS4,test_coffee,low,present,1,MS,high,1
1958,A13FUEPWBCLBUY,test_hair,low,present,1,MS,high,1
1959,A13FUEPWBCLBUY,test_shoes,low,present,1,MS,high,1
1960,A13FUEPWBCLBUY,test_books,low,present,1,MS,high,1
1961,A1V2H0UF94ATWY,test_coffee,low,present,1,MS,high,1
1962,A1V2H0UF94ATWY,test_books,low,present,1,MS,high,1
1963,A1V2H0UF94ATWY,test_hair,low,present,1,MS,high,1
1964,A2BZY06YRWGEDL,test_yarn,low,present,1,MS,high,1
1965,A2BZY06YRWGEDL,test_coffee,low,present,1,MS,high,1
1966,A2BZY06YRWGEDL,test_hair,low,present,1,MS,high,1
1967,A1EQ1LHEEIQ3UA,test_shoes,low,present,1,MS,high,0
1968,A1EQ1LHEEIQ3UA,test_books,low,present,1,MS,high,0
1969,A1EQ1LHEEIQ3UA,test_yarn,low,present,1,MS,high,0
1970,AJFVK3O1D7SPE,test_yarn,low,present,1,MS,high,0
1971,AJFVK3O1D7SPE,test_hair,low,present,1,MS,high,0
1972,AJFVK3O1D7SPE,test_coffee,low,present,1,MS,high,1
1973,A10T7GP0TH27RB,test_yarn,low,present,1,MS,high,0
1974,A10T7GP0TH27RB,test_coffee,low,present,1,MS,high,1
1975,A10T7GP0TH27RB,test_shoes,low,present,1,MS,high,0
1976,A1GV1POLY1EHJV,test_books,low,present,1,MS,high,1
1977,A1GV1POLY1EHJV,test_shoes,low,present,1,MS,high,1
1978,A1GV1POLY1EHJV,test_coffee,low,present,1,MS,high,1
1979,A36IYIE23IO4HE,test_coffee,low,present,1,MS,high,1
1980,A36IYIE23IO4HE,test_shoes,low,present,1,MS,high,1
1981,APLBF6JY2C1QZ,test_coffee,low,present,1,MS,high,1
1982,AZTHBV93S8U3T,test_hair,low,present,1,MS,high,0
1983,AZTHBV93S8U3T,test_books,low,present,1,MS,high,0
1984,AZTHBV93S8U3T,test_shoes,low,present,1,MS,high,0
1985,AY43RJRF8IEBN,test_shoes,low,present,1,MS,high,0
1986,A35KO5LPASBFI9,test_coffee,low,present,1,MS,high,1
1987,A35KO5LPASBFI9,test_hair,low,present,1,MS,high,0
1988,A2MM10557W7PLD,test_coffee,low,past,1,MS,low,0
1989,A2MM10557W7PLD,test_yarn,low,past,1,MS,low,0
1990,A2MM10557W7PLD,test_hair,low,past,1,MS,low,1
1991,A3FFZN4FO3Q789,test_books,low,past,1,MS,low,0
1992,A3FFZN4FO3Q789,test_shoes,low,past,1,MS,low,0
1993,A14NSVH4W27CK0,test_books,low,past,1,MS,low,0
1994,A14NSVH4W27CK0,test_hair,low,past,1,MS,low,0
